sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components
87,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.41948672759133604,0.064168583652250741,0.45391693657777132,0.5,0.5,0,True,,1
88,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.58188982772762621,0.57530122963499097,0.35309088768174823,0.5,0.5,0,True,,1
89,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.28571942350012158,0.89960648997485126,0.9937892500118044,0.5,0.5,0,True,,1
90,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.62387106264464487,0.72012555921645949,0.756404381154824,0.5,0.5,0,True,,1
91,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.26700507640199694,0.25808495814080468,0.32808291673953427,0.5,0.5,0,True,,1
92,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.34141153417710957,0.092326825847133975,0.85448068029376356,0.5,0.5,0,True,,1
93,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.18286016795032151,0.67450792723946229,0.86648681447928766,0.5,0.5,0,True,,1
94,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.35086247957211869,0.97943543000310485,0.49689950462696375,0.5,0.5,0,True,,1
95,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.23619542036355079,0.07215485984688455,0.49488673306377745,0.5,0.5,0,True,,1
96,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.57542315969122315,0.58510003503969221,0.68013642838446853,0.5,0.5,0,True,,1
97,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.92230499797151255,0.30134454361627794,0.67177257346394248,0.5,0.5,0,True,,1
98,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.44325087630027132,0.32387108291753713,0.5124460817726092,0.5,0.5,0,True,,1
99,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.30561882570122023,0.22225972184967935,0.21675451639972504,0.5,0.5,0,True,,1
100,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.88195055139745948,0.36782889888082204,0.76213584580704219,0.5,0.5,0,True,,1
101,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.24068013798801557,0.40082845718765187,0.87531634942167813,0.5,0.5,0,True,,1
102,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.67338996061035006,0.568061340422644,0.82696995890849734,0.5,0.5,0,True,,1
103,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.85616658034062842,0.17331001030188647,0.52862320355505055,0.5,0.5,0,True,,1
104,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.65863031322466881,0.31024992529965945,0.34486939163322011,0.5,0.5,0,True,,1
105,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.7806632557685611,0.38436388504585295,0.83074715089561368,0.5,0.5,0,True,,1
106,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.085865939298552185,0.63226007765287517,0.15737259152852087,0.5,0.5,0,True,,1
107,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.69357058590723997,0.21042679415668375,0.96455116047241396,0.5,0.5,0,True,,1
108,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.2525786085820263,0.90295110342671225,0.19552297810866404,0.5,0.5,0,True,,1
109,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.2448326628406427,0.66294714004526156,0.97421328423084452,0.5,0.5,0,True,,1
110,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.8099289336975567,0.7405245208927913,0.74765684135558497,0.5,0.5,0,True,,1
111,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.775414425083222,0.8953183684793945,0.98215314063244541,0.5,0.5,0,True,,1
112,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.51168732187998722,0.32763212271160513,0.64939004701983005,0.5,0.5,0,True,,1
113,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.82110499383333835,0.67063693868730911,0.70962399722648406,0.5,0.5,0,True,,1
114,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.46636750423537948,0.20413069344300466,0.10668412199647209,0.5,0.5,0,True,,1
115,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.38699985574854812,0.10223653278483348,0.74623747757703718,0.5,0.5,0,True,,1
116,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.49843874560169404,0.85907501843949918,0.86254934103397241,0.5,0.5,0,True,,1
117,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.32082903327526469,0.33706935807971927,0.050394044659079429,0.5,0.5,0,True,,1
118,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.6901849584870573,0.4432277755598435,0.71183646711177195,0.5,0.5,0,True,,1
119,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.86287091397597304,0.098872158782787628,0.094645811193568852,0.5,0.5,0,True,,1
120,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.1883372574179441,0.56561866720593834,0.44064247688018188,0.5,0.5,0,True,,1
121,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.52207077438621696,0.82385005946494605,0.24217593878807325,0.5,0.5,0,True,,1
122,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.88597592602789454,0.82023431580031625,0.64350226520698284,0.5,0.5,0,True,,1
123,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.96188310836195734,0.49715549236906698,0.14095279650178472,0.5,0.5,0,True,,1
124,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.44369563937146983,0.3189096616456315,0.56081953020253872,0.5,0.5,0,True,,1
125,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.37774232918574857,0.91892960376784993,0.5012862858225603,0.5,0.5,0,True,,1
126,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.22677973705950921,0.30906544610191439,0.2850112269605915,0.5,0.5,0,True,,1
127,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.80199582657355506,0.59733378915785107,0.53156593023875898,0.5,0.5,0,True,,1
128,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.17819002478898349,0.75268855186390005,0.51887420281153218,0.5,0.5,0,True,,1
129,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.34471696487552256,0.68614678209035207,0.4559672618029913,0.5,0.5,0,True,,1
130,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.47662352079550657,0.93192431695340183,0.7862919777582531,0.5,0.5,0,True,,1
131,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.9837352370100052,0.7363959513827687,0.89084579014273479,0.5,0.5,0,True,,1
132,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.75304343697299236,0.99569152060853316,0.13894569309691185,0.5,0.5,0,True,,1
133,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.25899703316830081,0.94462519468070971,0.5039852746511374,0.5,0.5,0,True,,1
134,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.65097391182354458,0.84066484197066205,0.16630711541969184,0.5,0.5,0,True,,1
135,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.48512228855260109,0.83497592543127952,0.40280886541376371,0.5,0.5,0,True,,1
136,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.94950468975814484,0.55310464326013353,0.42044721158966769,0.5,0.5,0,True,,1
137,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.092272067218865578,0.41113209520055916,0.92596124826287207,0.5,0.5,0,True,,1
138,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.20950711359807717,0.8638060916280792,0.37173749318217075,0.5,0.5,0,True,,1
139,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.79121849212305184,0.059157184858312506,0.39202532156914133,0.5,0.5,0,True,,1
140,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.46532229223975025,0.42446182191322146,0.31276020526939247,0.5,0.5,0,True,,1
141,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.31683835345340461,0.11954384963782776,0.96836282252352512,0.5,0.5,0,True,,1
142,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.48949081698277375,0.55563586638144491,0.30041043969303399,0.5,0.5,0,True,,1
143,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.55910942034167932,0.91535744641948324,0.34142988339211955,0.5,0.5,0,True,,1
144,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.22895468802824642,0.54731565670380278,0.11362329318662073,0.5,0.5,0,True,,1
145,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.39489297759982311,0.19464262558833206,0.80454497584091955,0.5,0.5,0,True,,1
146,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.27198228536856989,0.998274204224468,0.23596031307959092,0.5,0.5,0,True,,1
147,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.82736003041348327,0.48372592390746388,0.42970489667669709,0.5,0.5,0,True,,1
148,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.10886258133801519,0.72988539046023548,0.72785561084260253,0.5,0.5,0,True,,1
149,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.45659453760193069,0.088321370565948035,0.10446283842664303,0.5,0.5,0,True,,1
150,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.65162548949464427,0.16865713570188817,0.90528420168782808,0.5,0.5,0,True,,1
151,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.85051571205536181,0.96818894983113957,0.33491541385900891,0.5,0.5,0,True,,1
152,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.12033240155526347,0.41528159042128421,0.46841036312685763,0.5,0.5,0,True,,1
153,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.30207195919389779,0.052107185051707312,0.23530565379217649,0.5,0.5,0,True,,1
154,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.61282842990110442,0.70747504604437506,0.86555608515001836,0.5,0.5,0,True,,1
155,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.81453282982707453,0.39487997411141895,0.20879538682966409,0.5,0.5,0,True,,1
156,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.83454745114455797,0.077031384209003947,0.60036757385415451,0.5,0.5,0,True,,1
157,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.16451485578235209,0.43172539849885289,0.074138878959568041,0.5,0.5,0,True,,1
158,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.054534373534087771,0.36168702982965567,0.98039849529786027,0.5,0.5,0,True,,1
159,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.051234783042580292,0.9352462265490078,0.47547587446470307,0.5,0.5,0,True,,1
160,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.24684382580162895,0.17207228934379831,0.39528853786441981,0.5,0.5,0,True,,1
161,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.54228583844178224,0.46710846358482006,0.16920437286014117,0.5,0.5,0,True,,1
162,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.76096423012446035,0.1446140339177574,0.95261367082181758,0.5,0.5,0,True,,1
163,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.64298552914641394,0.77488763674852701,0.065136198545722293,0.5,0.5,0,True,,1
164,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.66809557706081524,0.45736303806373396,0.29697814815993812,0.5,0.5,0,True,,1
165,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.70725356313515886,0.74969600562186767,0.18069645445669086,0.5,0.5,0,True,,1
166,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.93013481925357189,0.67893188551411487,0.27409358806546924,0.5,0.5,0,True,,1
167,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.14260925615536052,0.63373314667314473,0.18566354451592065,0.5,0.5,0,True,,1
168,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.35811877061720931,0.29304948259753599,0.90989534216641332,0.5,0.5,0,True,,1
169,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.4823229251020929,0.62026015898846076,0.22487223359135672,0.5,0.5,0,True,,1
170,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.47122060033503338,0.78397082527557949,0.260480857947957,0.5,0.5,0,True,,1
171,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.60956149299512341,0.74510733333304802,0.54203120042687836,0.5,0.5,0,True,,1
172,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.073598333874877575,0.2365463071460312,0.4827190840501836,0.5,0.5,0,True,,1
173,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.30680677785395166,0.88817543976293511,0.81725127687501653,0.5,0.5,0,True,,1
174,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.32113886073605702,0.27631065933003418,0.73415315793773661,0.5,0.5,0,True,,1
175,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.95316549508813353,0.71207086925412877,0.83407399013851569,0.5,0.5,0,True,,1
176,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.50003008248357328,0.24397524806136972,0.67381690670385341,0.5,0.5,0,True,,1
