sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3
355,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.6378752178297306,0.6883903524311509,0.9310888165502209,0.5,0.5,0
356,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.45961337670347746,0.8878347903653845,0.3453274144470372,0.5,0.5,0
357,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.46961337670347747,0.8878347903653845,0.3453274144470372,0.5,0.5,0
358,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.9009939276903195,0.06517193282748622,0.3268502429460479,0.5,0.5,0
359,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.9109939276903195,0.06517193282748622,0.3268502429460479,0.5,0.5,0
360,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8164949605458959,0.42250657118223856,0.7470498859115939,0.5,0.5,0
361,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8264949605458959,0.42250657118223856,0.7470498859115939,0.5,0.5,0
362,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.4488932169290414,0.9286017158654107,0.3900602640825533,0.5,0.5,0
363,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.4588932169290414,0.9286017158654107,0.3900602640825533,0.5,0.5,0
364,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.05,0.3,0.02,0.5,0.5,0
365,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.35,0.3,0.02,0.5,0.5,0
366,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.45881162623355265,0.3,0.02,0.5,0.5,0
367,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.47081162623355266,0.3,0.02,0.5,0.5,0
368,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.65,0.3,0.02,0.5,0.5,0
369,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8541823773300439,0.3,0.02,0.5,0.5,0
370,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8661823773300439,0.3,0.02,0.5,0.5,0
371,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.95,0.3,0.02,0.5,0.5,0
372,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.25011011552662604,0.434081931278107,0.961887934816179,0.5,0.5,0
373,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.4205845204369562,0.44835083298777056,0.9795173391495844,0.5,0.5,0
374,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.31050074889378243,0.5975068496063051,0.9780596096339053,0.5,0.5,0
375,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8571930116514377,0.8113593280862513,0.9708396629966534,0.5,0.5,0
376,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.6727824324314311,0.5804714247100757,0.989559414913478,0.5,0.5,0
377,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.9137475683459972,0.7056719480187521,0.9517825389415007,0.5,0.5,0
378,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.5273614495243796,0.38141847277797647,0.9837943768467147,0.5,0.5,0
379,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.6073390016437533,0.3712394889174072,0.9816862330995446,0.5,0.5,0
380,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.3135753012538936,0.4748264334664797,0.9690737950731783,0.5,0.5,0
381,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.8774521754998468,0.37351345098830124,0.9608683797155262,0.5,0.5,0
382,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.9146728154214302,0.4995659144658039,0.9717501975014703,0.5,0.5,0
383,53,2,6,2.6,2,15,4,0.618181818181818,0.9333333333333332,0.4117647058823529,0.0714285714285714,0.7745454545454545,0.7058823529411765,0.2347417840375586,0.6666666666666666,0.2453987730061349,0.25,0.28333411080392257,0.17669943998156823,0.9581714034968184,0.5,0.5,0
